valuetime,actual,forecast,lower_95,upper_95
2021-01-02 01:00:00,41.09,43.45839816914913,23.3666788850352,63.550117453263056
2021-01-02 02:00:00,40.0,42.14573485527525,19.401208342939036,64.89026136761146
2021-01-02 03:00:00,37.55,42.560807881028246,17.66180693754933,67.45980882450716
2021-01-02 04:00:00,39.0,44.547444525728,17.84658791539231,71.24830113606369
2021-01-02 05:00:00,42.09,48.34369079495967,20.10562607377427,76.58175551614507
2021-01-02 06:00:00,44.96,56.09827149377342,26.52938138438145,85.66716160316538
2021-01-02 07:00:00,48.45,59.809395275532914,29.075004421560543,90.54378612950529
2021-01-02 08:00:00,52.0,58.67600379285834,26.9111987445182,90.44080884119847
2021-01-02 09:00:00,52.0,57.62525103383546,24.94210648270127,90.30839558496965
2021-01-02 10:00:00,52.15,57.81926529818416,24.311896762071065,91.32663383429727
2021-01-02 11:00:00,55.95,56.21230523863537,21.960531216243737,90.46407926102701
2021-01-02 12:00:00,52.0,55.600603486352924,20.67267717314222,90.52852979956363
2021-01-02 13:00:00,50.69,55.95256883118979,20.40726403251007,91.4978736298695
2021-01-02 14:00:00,53.45,58.68547908953211,22.573714083250593,94.79724409581362
2021-01-02 15:00:00,59.99,62.09907621606503,25.465198512777093,98.73295391935297
2021-01-02 16:00:00,62.0,69.04779661545297,31.930613426346618,106.16497980455932
2021-01-02 17:00:00,63.08,63.925365100041,26.35897956878319,101.4917506312988
2021-01-02 18:00:00,62.17,57.849013327654696,19.863510031989513,95.83451662331987
2021-01-02 19:00:00,60.03,51.55037849525153,13.172390366495542,89.92836662400751
2021-01-02 20:00:00,55.03,48.58729539742893,9.84047623142606,87.3341145634318
2021-01-02 21:00:00,52.25,45.47516452981761,6.380585548492093,84.56974351114313
2021-01-02 22:00:00,48.45,41.54026296886106,2.1167477226557523,80.96377821506636
2021-01-02 23:00:00,46.11,47.02872448350452,35.38932741357442,58.66812155343462
2021-01-03 00:00:00,41.59,44.48790759232086,27.932674772709063,61.043140411932654
2021-01-03 01:00:00,37.21,42.811805398975416,22.849011761718753,62.774599036232075
2021-01-03 02:00:00,35.18,41.69468012295713,19.099707006291545,64.28965323962271
2021-01-03 03:00:00,24.65,42.24205903913692,17.51049738567058,66.97362069260326
2021-01-03 04:00:00,23.85,44.38502491634362,17.86743948482365,70.90261034786359
2021-01-03 05:00:00,24.05,48.32287590977094,20.282270499769183,76.3634813197727
2021-01-03 06:00:00,24.8,56.14166843382917,26.78305507198021,85.50028179567812
2021-01-03 07:00:00,24.97,59.981016249375735,29.468545383923292,90.49348711482818
2021-01-03 08:00:00,25.65,59.04406893126066,27.511802715615318,90.576335146906
2021-01-03 09:00:00,26.0,58.122756507424704,25.681864477810812,90.5636485370386
2021-01-03 10:00:00,26.07,58.420872946621614,25.164663524834786,91.67708236840843
2021-01-03 11:00:00,25.87,56.99686570063342,23.00443293264221,90.98929846862464
2021-01-03 12:00:00,25.83,56.421677606315086,21.760621185340234,91.08273402728994
2021-01-03 13:00:00,26.02,56.830122369437504,21.558624365583455,92.10162037329155
2021-01-03 14:00:00,26.5,59.64041173411852,23.80885303139695,95.4719704368401
2021-01-03 15:00:00,28.05,63.17457790043933,26.826816807435478,99.52233899344319
2021-01-03 16:00:00,28.53,70.11068958145981,33.28508710675083,106.93629205616878
2021-01-03 17:00:00,28.17,65.14838444832942,27.878636079556138,102.4181328171027
2021-01-03 18:00:00,27.92,59.21168198099616,21.527499320773508,96.89586464121882
2021-01-03 19:00:00,27.56,53.03200588373355,14.959680180668258,91.10433158679884
2021-01-03 20:00:00,27.04,50.08518948133307,11.648061148337156,88.52231781432897
2021-01-03 21:00:00,26.18,47.0230937424887,8.241946259692945,85.80424122528444
2021-01-03 22:00:00,24.92,43.13195441776388,4.025346862095219,82.23856197343254
2021-01-03 23:00:00,24.66,24.467567938319057,12.872968011025609,36.06216786561251
2021-01-04 00:00:00,24.05,22.64462341842986,6.126199479180745,39.16304735767898
2021-01-04 01:00:00,23.88,21.653974451785004,1.7132451340138708,41.59470376955613
2021-01-04 02:00:00,24.03,21.19285493322472,-1.3981592726848646,43.7838691391343
2021-01-04 03:00:00,24.58,22.14838969133704,-2.5987216682802767,46.89550105095436
2021-01-04 04:00:00,25.84,24.811960350171127,-1.7408932344713541,51.36481393481361
2021-01-04 05:00:00,28.21,29.222500550545035,1.1274584529558354,57.317542648134236
2021-01-04 06:00:00,30.85,37.44006625386851,8.00888805691886,66.87124445081815
2021-01-04 07:00:00,49.2,41.751257789967916,11.14944732796992,72.35306825196591
2021-01-04 08:00:00,50.02,41.33965799200077,9.70282236996037,72.97649361404116
2021-01-04 09:00:00,55.4,40.84788547831757,8.288845794277492,73.40692516235765
2021-01-04 10:00:00,56.53,41.56576695295211,8.179529700037492,74.95200420586673
2021-01-04 11:00:00,52.07,40.55125845964617,6.418619657142344,74.68389726215
2021-01-04 12:00:00,56.53,40.28120248816488,5.471437691523121,75.09096728480664
2021-01-04 13:00:00,57.99,40.94602299633243,5.51894322064134,76.37310277202351
2021-01-04 14:00:00,58.03,43.977636428470795,7.985190573209579,79.97008228373201
2021-01-04 15:00:00,60.5,47.662455483499436,11.149999966493631,84.17491100050523
2021-01-04 16:00:00,65.22,54.6713889383128,17.678707726592172,91.66407015003344
2021-01-04 17:00:00,60.05,50.05787447175343,12.62000836974154,87.49574057376532
2021-01-04 18:00:00,53.73,44.54263032195654,6.690558129026755,82.39470251488632
2021-01-04 19:00:00,37.68,38.69461150499422,0.4558145159393945,76.93340849404905
2021-01-04 20:00:00,34.82,35.9399214583664,-2.6611450327890864,74.54098794952188
2021-01-04 21:00:00,30.95,33.01132583639142,-5.930184289685599,71.95283596246844
2021-01-04 22:00:00,27.35,29.27365879348451,-9.98876289416599,68.53608048113502
2021-01-04 23:00:00,27.81,26.714531627652857,15.166706197100538,38.262357058205176
2021-01-05 00:00:00,27.45,24.870206267928108,8.426932138205906,41.31348039765031
2021-01-05 01:00:00,27.08,23.853677601777992,4.008242753134908,43.699112450421076
2021-01-05 02:00:00,27.14,23.365873569433187,0.8864836316747571,45.84526350719162
2021-01-05 03:00:00,27.79,24.280043210337197,-0.34146400789554576,48.90155042856994
2021-01-05 04:00:00,29.81,26.886553767296224,0.47163615817101956,53.30147137642143
2021-01-05 05:00:00,35.78,31.230940797869884,3.284920540711134,59.176961055028634
2021-01-05 06:00:00,53.64,39.32172283475004,10.04966327216949,68.59378239733059
2021-01-05 07:00:00,60.0,43.85360766049125,13.420200419523791,74.2870149014587
2021-01-05 08:00:00,60.12,43.438246328475785,11.978414899581907,74.89807775736966
2021-01-05 09:00:00,61.18,43.02734638202366,10.653325725296533,75.40136703875078
2021-01-05 10:00:00,62.46,43.73055709714451,10.536843922947824,76.9242702713412
2021-01-05 11:00:00,61.48,42.634805064682084,8.701747019135084,76.56786311022908
2021-01-05 12:00:00,62.29,42.43041942723097,7.826894156949805,77.03394469751214
2021-01-05 13:00:00,61.89,43.09291357613971,7.8783764002183645,78.30745075206104
2021-01-05 14:00:00,62.51,46.05619229119774,10.28227224872122,81.83011233367426
2021-01-05 15:00:00,64.26,49.706075046393046,13.41783949430905,85.99431059847704
2021-01-05 16:00:00,65.6,56.661982230615436,19.898952821964528,93.42501163926634
2021-01-05 17:00:00,60.13,52.02497780134003,14.82195645773377,89.2279991449463
2021-01-05 18:00:00,54.66,46.48157467979039,8.869321996198288,84.0938273633825
2021-01-05 19:00:00,40.78,40.44153024478832,2.4473276748106088,78.43573281476603
2021-01-05 20:00:00,39.6,37.67512205201938,-0.6767585579910786,76.02700266202984
2021-01-05 21:00:00,32.06,34.72145093652593,-3.9664505934621985,73.40935246651406
2021-01-05 22:00:00,29.21,30.97803587363267,-8.026510018090597,69.98258176535595
2021-01-05 23:00:00,29.83,28.694163728620637,17.2116523496416,40.17667510759968
2021-01-06 00:00:00,28.72,26.911827590642574,10.558221468177663,43.265433713107484
2021-01-06 01:00:00,28.11,25.939313205613622,6.200565468433069,45.678060942794176
2021-01-06 02:00:00,27.98,25.49170677580864,3.1321509153439777,47.851262636273304
2021-01-06 03:00:00,28.16,26.431036839069264,1.940045738294593,50.922027939843936
2021-01-06 04:00:00,29.0,29.054356884053853,2.778920501883153,55.329793266224556
2021-01-06 05:00:00,30.72,33.4520663597671,5.653231795493614,61.25090092404059
2021-01-06 06:00:00,35.54,41.73589478384808,12.617767290771358,70.85402227692481
2021-01-06 07:00:00,39.18,46.31823913605776,16.04476426967391,76.59171400244162
2021-01-06 08:00:00,41.88,45.930079800963334,14.63558943789231,77.22457016403436
2021-01-06 09:00:00,46.07,45.56265065389056,13.358903918212306,77.76639738956881
2021-01-06 10:00:00,45.27,46.29167819174884,13.272784641919927,79.31057174157775
2021-01-06 11:00:00,46.21,45.212940959613334,11.458930181582694,78.96695173764397
2021-01-06 12:00:00,47.35,45.04151526344036,10.62100140952257,79.46202911735816
2021-01-06 13:00:00,51.31,45.7004583421226,10.672676817113128,80.72823986713207
2021-01-06 14:00:00,54.9,48.636666615969844,13.053061681166326,84.22027155077336
2021-01-06 15:00:00,58.4,52.26773706319105,16.1732198581853,88.3622542681968
2021-01-06 16:00:00,59.93,59.1391863346249,22.573145676719356,95.70522699253044
2021-01-06 17:00:00,55.67,54.4966033927686,17.49372763226048,91.49947915327672
2021-01-06 18:00:00,50.25,48.96068795949807,11.551640084202234,86.3697358347939
2021-01-06 19:00:00,39.84,42.79260298103526,5.004580136626018,80.5806258254445
2021-01-06 20:00:00,39.93,40.06288519599845,1.9200860536827449,78.20568433831414
2021-01-06 21:00:00,38.7,37.039188252631405,-1.436793882369571,75.51517038763238
2021-01-06 22:00:00,32.5,33.319767446641755,-5.47007703656211,72.10961192984561
2021-01-06 23:00:00,43.08,31.57921668365909,20.17126132390626,42.98717204341192
2021-01-07 00:00:00,40.9,29.636384967557166,13.387777484486861,45.88499245062747
2021-01-07 01:00:00,39.19,28.50863379031137,8.89758995694,48.11967762368275
2021-01-07 02:00:00,39.78,27.91655528064507,5.703273515924945,50.12983704536519
2021-01-07 03:00:00,41.28,28.70557966531253,4.376707209644902,53.03445212098016
2021-01-07 04:00:00,45.54,31.16955374980199,5.070086556320014,57.26902094328397
2021-01-07 05:00:00,55.97,35.401206811351855,7.790639785495088,63.01177383720862
2021-01-07 06:00:00,67.8,43.51265941150686,14.593839455251672,72.43147936776205
2021-01-07 07:00:00,84.43,47.96960061447008,17.905424009942273,78.0337772189979
2021-01-07 08:00:00,83.86,47.53350307750707,16.45740878732245,78.60959736769169
2021-01-07 09:00:00,82.44,47.15220530690159,15.175181000840439,79.12922961296275
2021-01-07 10:00:00,85.99,47.76841480850803,14.983895776108966,80.55293384090709
2021-01-07 11:00:00,84.71,46.64406452850993,13.131485693605,80.15664336341486
2021-01-07 12:00:00,82.29,46.42268409241437,12.25013138783256,80.59523679699618
2021-01-07 13:00:00,78.62,47.07205453098898,12.29829144343607,81.84581761854189
2021-01-07 14:00:00,81.57,49.95785930572606,14.633906477208562,85.28181213424355
2021-01-07 15:00:00,89.68,53.53188338341212,17.702270187137962,89.36149657968627
2021-01-07 16:00:00,99.91,60.261485358979684,23.965255414882584,96.55771530307678
2021-01-07 17:00:00,84.62,55.572133146510154,18.843661779691573,92.30060451332874
2021-01-07 18:00:00,77.79,49.98498945081953,12.854655090123849,87.11532381151522
2021-01-07 19:00:00,65.2,43.70011479610415,6.194855336394653,81.20537425581365
2021-01-07 20:00:00,59.33,40.97855445076148,3.122331904042177,78.83477699748079
2021-01-07 21:00:00,58.26,37.9511120425156,-0.2346967092120238,76.13692079424322
2021-01-07 22:00:00,52.25,34.15568118107341,-4.340591375261113,72.65195373740794
2021-01-07 23:00:00,49.31,51.02182390093876,39.638947989082816,62.40469981279471
2021-01-08 00:00:00,47.38,48.570096087798326,32.34586478759229,64.79432738800436
2021-01-08 01:00:00,45.78,46.96002540779795,27.36550373675449,66.55454707884141
2021-01-08 02:00:00,44.51,45.94806955109614,23.739774629201992,68.15636447299029
2021-01-08 03:00:00,45.69,46.343456040801584,22.00594049979011,70.68097158181305
2021-01-08 04:00:00,50.33,48.45809065068474,22.335175843806997,74.58100545756248
2021-01-08 05:00:00,59.71,52.43944853393946,24.79004552584789,80.08885154203104
2021-01-08 06:00:00,79.56,60.28157227586931,31.30834332493579,89.25480122680283
2021-01-08 07:00:00,103.54,64.62574118873262,34.491674520917584,94.75980785654765
2021-01-08 08:00:00,107.8,63.894210511274984,32.73303030211912,95.05539072043085
2021-01-08 09:00:00,107.32,63.22558644410538,31.148699975819,95.30247291239176
2021-01-08 10:00:00,104.26,63.638138160215554,30.73949205831275,96.53678426211836
2021-01-08 11:00:00,99.91,62.27625390249364,28.63585469855009,95.9166531064372
2021-01-08 12:00:00,95.27,61.80324473999002,27.48978683894279,96.11670264103725
2021-01-08 13:00:00,92.72,62.18230593751768,27.25518066499187,97.1094312100435
2021-01-08 14:00:00,95.42,64.88471026530745,29.39557239303732,100.37384813757757
2021-01-08 15:00:00,95.0,68.36704872950114,32.361058327212184,104.37303913179008
2021-01-08 16:00:00,110.0,75.00089894955916,38.51771974108082,111.4840781580375
2021-01-08 17:00:00,99.95,69.97939013173384,33.054001767800415,106.90477849566726
2021-01-08 18:00:00,80.12,64.22073960895047,26.88410540379258,101.55737381410836
2021-01-08 19:00:00,64.24,57.700049432533504,19.979670240834942,95.42042862423207
2021-01-08 20:00:00,59.43,54.80507899865308,16.72545628805426,92.8847017092519
2021-01-08 21:00:00,56.22,51.70277854315664,13.285804263686394,90.11975282262688
2021-01-08 22:00:00,51.75,47.76828475689668,9.03357163457148,86.50299787922188
2021-01-08 23:00:00,50.67,51.084263446396236,39.68539734329111,62.48312954950136
2021-01-09 00:00:00,48.6,49.10889718576716,32.7911759834258,65.42661838810852
2021-01-09 01:00:00,48.02,47.93971028293866,28.20836809855952,67.6710524673178
2021-01-09 02:00:00,49.25,47.33373668368905,24.958739501233357,69.70873386614474
2021-01-09 03:00:00,49.63,48.116204729995935,23.589557507668943,72.64285195232293
2021-01-09 04:00:00,47.77,50.626220160696946,24.296505827936947,76.95593449345694
2021-01-09 05:00:00,49.57,55.030855488961095,27.160267880732047,82.90144309719014
2021-01-09 06:00:00,53.82,63.38922409668042,34.182795038292184,92.59565315506866
2021-01-09 07:00:00,59.8,68.37775621014336,38.000236151699866,98.75527626858685
2021-01-09 08:00:00,66.92,68.01355455248017,36.60000517873327,99.42710392622708
2021-01-09 09:00:00,67.71,67.6044427684811,35.267301156719746,99.94158438024246
2021-01-09 10:00:00,68.0,68.20127714246658,35.035290942967194,101.36726334196597
2021-01-09 11:00:00,67.01,67.01339886326737,33.099202251064156,100.92759547547058
2021-01-09 12:00:00,62.53,66.66977018036151,32.07655186919637,101.26298849152664
2021-01-09 13:00:00,60.0,67.18039405671541,31.96793598521618,102.39285212821466
2021-01-09 14:00:00,60.0,70.05328138312146,34.27354758375385,105.83301518248906
2021-01-09 15:00:00,62.78,73.62075059112979,37.31914613422419,109.9223550480354
2021-01-09 16:00:00,69.92,80.53359955433123,43.749982133279815,117.31721697538265
2021-01-09 17:00:00,71.99,75.5738720012295,38.34337454153851,112.8043694609205
2021-01-09 18:00:00,68.95,69.73097085137783,32.08467738522514,107.37726431753052
2021-01-09 19:00:00,62.66,63.17176768335601,25.137273673657035,101.20626169305498
2021-01-09 20:00:00,53.85,60.356095932246106,21.957976478576562,98.75421538591564
2021-01-09 21:00:00,54.13,57.347428926469725,18.607632738695507,96.08722511424395
2021-01-09 22:00:00,44.93,53.49538658780304,14.433569571896747,92.55720360370933
2021-01-09 23:00:00,38.84,44.213149506652464,32.863896737392196,55.56240227591273
2021-01-10 00:00:00,35.97,42.472474128375616,26.22648507144512,58.71846318530611
2021-01-10 01:00:00,34.35,41.56698521282952,21.921070017449143,61.212900408209904
2021-01-10 02:00:00,33.87,41.230767356017026,18.950971720873266,63.51056299116078
2021-01-10 03:00:00,33.84,42.173707356344664,17.749799821217586,66.59761489147175
2021-01-10 04:00:00,34.21,44.78638060426489,18.565573458194752,71.00718775033504
2021-01-10 05:00:00,34.03,49.34611421198978,21.589744098860123,77.10248432511943
2021-01-10 06:00:00,37.61,57.85721607693861,28.76978655146957,86.94464560240766
2021-01-10 07:00:00,39.09,63.235579325714035,32.9815328420205,93.48962580940757
2021-01-10 08:00:00,40.76,63.281495239038605,31.9957367481464,94.56725372993081
2021-01-10 09:00:00,44.16,63.08358450014802,30.87849946538404,95.288669534912
2021-01-10 10:00:00,46.24,63.86487165877588,30.835229278450903,96.89451403910087
2021-01-10 11:00:00,44.76,62.849555771808845,29.076062256062244,96.62304928755545
2021-01-10 12:00:00,44.34,62.518360743604795,28.070310978676353,96.96641050853324
2021-01-10 13:00:00,45.45,63.02844867097574,27.965752999137436,98.09114434281405
2021-01-10 14:00:00,48.03,65.9179696200971,30.292733996166298,101.54320524402789
2021-01-10 15:00:00,55.87,69.48276561712771,33.34054417483789,105.62498705941753
2021-01-10 16:00:00,62.09,76.42037555946995,39.80117754649959,113.0395735724403
2021-01-10 17:00:00,63.41,71.70413557516919,34.64324460033986,108.76502654999851
2021-01-10 18:00:00,55.24,66.09336068077361,28.622008191624204,103.56471316992302
2021-01-10 19:00:00,48.05,59.56801479066642,21.71393872368533,97.4220908576475
2021-01-10 20:00:00,44.49,56.67883461971691,18.46674647280682,94.890922766627
2021-01-10 21:00:00,40.07,53.730760678305806,15.182738751823841,92.27878260478778
2021-01-10 22:00:00,35.88,49.78092552566395,10.916748069066848,88.64510298226105
2021-01-10 23:00:00,44.9,35.57369411565101,24.29359369171651,46.85379453958551
2021-01-11 00:00:00,39.59,33.978080632137285,17.81854815292884,50.13761311134573
2021-01-11 01:00:00,37.78,33.19457768181581,13.641011280493416,52.7481440831382
2021-01-11 02:00:00,35.43,32.98111068509158,10.793779673935873,55.168441696247285
2021-01-11 03:00:00,37.29,34.05841267951985,9.723753155379345,58.39307220366035
2021-01-11 04:00:00,41.41,36.76130662844475,10.624560328701413,62.898052928188086
2021-01-11 05:00:00,42.78,41.33754911080196,13.65893309393331,69.0161651276706
2021-01-11 06:00:00,50.34,49.833769347071815,20.817232412915182,78.85030628122846
2021-01-11 07:00:00,57.25,55.10936918492113,24.91918631709498,85.29955205274727
2021-01-11 08:00:00,49.62,55.19250753862407,23.963685812917042,86.42132926433109
2021-01-11 09:00:00,47.57,55.112366723600374,22.95758179629356,87.26715165090718
2021-01-11 10:00:00,44.64,55.96071145831116,22.975152606487597,88.94627031013472
2021-01-11 11:00:00,43.33,54.98289875906114,21.24777980328227,88.71801771484002
2021-01-11 12:00:00,42.61,54.73992490250864,20.32510465044801,89.15474515456927
2021-01-11 13:00:00,42.05,55.36051547131266,20.326501327759125,90.3945296148662
2021-01-11 14:00:00,42.31,58.327270305115896,22.726781201858422,93.92775940837336
2021-01-11 15:00:00,43.28,62.075732093666204,25.9549382844885,98.19652590284392
2021-01-11 16:00:00,44.98,69.09488889035701,32.49440949144061,105.69536828927342
2021-01-11 17:00:00,42.93,64.50934451186004,27.465059932882717,101.55362909083735
2021-01-11 18:00:00,39.71,58.833694051184615,21.37741463459181,96.28997346777743
2021-01-11 19:00:00,37.11,52.366174703127044,14.526196055778996,90.20615335047509
2021-01-11 20:00:00,34.24,49.5301737072611,11.331741621166778,87.72860579335543
2021-01-11 21:00:00,34.01,46.62851853710246,8.094220971687896,85.16281610251701
2021-01-11 22:00:00,27.39,42.750641021093486,3.90074067032414,81.60054137186283
2021-01-11 23:00:00,18.96,27.203188147935123,15.979562399311186,38.42681389655906
2021-01-12 00:00:00,15.82,25.788689445418775,9.70906362439564,41.86831526644191
2021-01-12 01:00:00,19.0,25.188532965623303,5.729367477949548,44.64769845329705
2021-01-12 02:00:00,24.14,25.125242423122263,3.042202123930945,47.208282722313584
2021-01-12 03:00:00,27.0,26.425331228820937,2.201902394777555,50.64876006286432
2021-01-12 04:00:00,35.94,29.33568810875099,3.315031793980186,55.35634442352179
2021-01-12 05:00:00,40.96,34.01789651751636,6.458681780894469,61.57711125413826
2021-01-12 06:00:00,54.51,42.62067058696516,13.725655908399421,71.5156852655309
2021-01-12 07:00:00,60.64,47.921417238891806,17.85394218618672,77.9888922915969
2021-01-12 08:00:00,54.96,47.91736327459873,16.81168880845431,79.02303774074315
2021-01-12 09:00:00,56.5,47.882541105422554,15.850741582005256,79.91434062883985
2021-01-12 10:00:00,55.34,48.739061808150666,15.875838450390852,81.60228516591047
2021-01-12 11:00:00,50.1,47.827970039355066,14.21413865778456,81.44180142092557
2021-01-12 12:00:00,48.05,47.69469308671012,13.399786995218598,81.98959917820164
2021-01-12 13:00:00,48.04,48.42274264069014,13.507002732259863,83.33848254912041
2021-01-12 14:00:00,52.01,51.454425160954294,15.970352201863513,86.93849812004507
2021-01-12 15:00:00,61.06,55.285083644916114,19.27866959244264,91.29149769738959
2021-01-12 16:00:00,64.12,62.33985857032132,25.85157727804517,98.82813986259747
2021-01-12 17:00:00,60.4,57.81859650754619,20.884210593764898,94.75298242132749
2021-01-12 18:00:00,50.45,52.17454907760227,14.825774003237065,89.52332415196747
2021-01-12 19:00:00,41.79,45.85454099494423,8.119596632340752,83.58948535754772
2021-01-12 20:00:00,40.71,43.100385234986405,5.004457669940045,81.19631280003276
2021-01-12 21:00:00,37.75,40.333622396884294,1.8992533170205164,78.76799147674808
2021-01-12 22:00:00,34.62,36.50568215338214,-2.246900747149475,75.25826505391376
2021-01-12 23:00:00,33.03,34.15262539562892,22.980141749849658,45.325109041408176
2021-01-13 00:00:00,32.43,32.28592647100143,16.27459333180531,48.29725961019756
2021-01-13 01:00:00,31.58,31.339984188972437,11.963733912438535,50.71623446550634
