,actual,forecast,lower_95,upper_95
1875,45.94,37.243561546674286,-46.20559433018782,120.6927174235364
1876,44.83,36.77885562825738,-76.21101977999751,149.76873103651226
1877,46.42,37.96624723058468,-107.37075586621489,183.30325032738426
1878,55.19,41.01448736604422,-139.25294284781222,221.28191757990066
1879,73.06,47.96700258088924,-169.63677709953512,265.57078226131364
1880,78.92,51.73746370079363,-205.4632502975245,308.93817769911175
1881,75.65,50.025727501901734,-248.91062132876434,348.9620763325678
1882,71.67,48.29921650537721,-294.40735222403924,391.0057852347937
1883,62.46,47.45376556038943,-340.96733232394854,435.87486344472745
1884,58.2,44.65093466721742,-391.3497522044328,480.65162153886763
1885,55.91,42.814131667623705,-442.56090731677574,528.1891706520231
1886,57.57,41.87794320414006,-494.60330067819024,578.3591870864703
1887,57.39,43.261983207109154,-546.0005863355475,632.5245527497659
1888,54.54,45.81205310088218,-597.8554605696007,689.4795667713651
1889,59.94,51.65922003908907,-647.9898270666022,751.3082671447803
1890,55.08,45.87569778684567,-711.2883042323232,803.0396998060145
1891,51.42,38.791199227697504,-777.3813719080127,854.9637703634077
1892,46.97,30.859237351374418,-845.7786560138771,907.497130716626
1893,45.63,26.36924558827566,-912.1564619917793,964.8949531683307
1894,42.95,22.235835427615235,-979.5682253521336,1024.039896207364
1895,37.83,16.96697063246003,-1049.4760895017926,1083.4100307667127
1896,36.68,35.761222331337,20.60039689670529,50.92204776596871
1897,35.94,32.65962080439276,-1.2410153000015782,66.5602569087871
1898,34.74,30.381509299651178,-26.344780322204066,87.10779892150643
1899,35.96,28.719195561271867,-54.318956275534624,111.75734739807837
1900,36.7,28.354983967683026,-84.07841374663225,140.78838168199832
1901,37.95,29.663911082150406,-114.95732640485991,174.28514856916073
1902,41.59,32.910875672263266,-146.4687845660483,212.29053591057485
1903,46.68,40.14379712454259,-176.3883645999274,256.67595884901255
1904,55.15,44.06293726430289,-211.8711824003621,299.9970569289679
1905,54.5,42.42570158673262,-255.03854796983214,339.88995114329737
1906,52.73,40.76430922951596,-300.2546391339358,381.78325759296774
1907,54.5,39.90259532118946,-346.60578926987375,426.4109799122526
1908,52.21,37.19299615660397,-396.66070271867255,471.04669503188046
1909,52.11,35.46116636958744,-447.52377414438484,518.4461068835598
1910,52.37,34.67792390968319,-499.1615849133759,568.5174327327422
1911,51.34,36.14573491680534,-550.2152161141369,622.5066859477474
1912,51.89,38.7195635149143,-601.7784548413929,679.2175818712215
1913,54.7,44.67044258973048,-651.5334705481191,740.87435572758
1914,52.75,38.98082781998716,-714.4548522210351,792.4165078610096
1915,45.39,32.04712768861738,-780.1065800565976,844.2008354338324
1916,41.41,24.267471006118875,-848.0538456080023,896.58878762024
1917,39.75,19.93936115973301,-913.9650530170243,953.8437753364904
1918,36.66,15.935563436420983,-980.9356412922983,1012.8067681651404
1919,31.23,10.780068306827808,-1050.4118742885894,1071.972010902245
1920,30.33,28.8646452102488,13.788421065529409,43.940869354968186
1921,28.4,25.478095583181815,-8.23336629277232,59.189557459135955
1922,26.62,22.902101089577492,-33.507649565363415,79.3118517445184
1923,25.13,20.965466300459923,-61.60933957242737,103.54027217334722
1924,28.76,20.30690011058559,-91.4991487367745,132.1129489579457
1925,30.92,21.305170757404177,-122.50914028207293,165.11948179688127
1926,35.56,24.241191981100314,-154.13762732409558,202.6200112862962
1927,40.23,31.12414162096354,-184.199911886289,246.44819512821607
1928,41.25,34.79142425067852,-219.7147735030537,289.29762200441075
1929,38.9,32.85976099883761,-262.9448828365592,328.6644048342344
1930,38.01,30.890302026776915,-308.22606441169734,370.00666846525115
1931,37.95,29.76343714877084,-354.58859786557866,414.11547216312033
1932,37.92,26.75156117925303,-404.68166879193,458.18479115043607
1933,36.84,24.73196054355141,-455.5584301645998,505.0223512517026
1934,36.8,23.64963991201901,-507.21162574822984,554.5109055722678
1935,37.99,24.77718722981293,-558.3125296644854,607.8669041241113
1936,39.33,27.021561504347915,-609.9032199448205,663.9463429535164
1937,45.51,32.62267579998485,-659.6972468629863,724.9425984629561
1938,40.41,26.671562424116402,-722.560862350008,775.9039871982408
1939,39.34,19.419169840350136,-788.2037275466007,827.042067227301
1940,35.69,11.37528823486891,-856.0795772062485,878.8301536759863
1941,31.97,6.768533957891999,-921.925892655783,935.462960571567
1942,29.49,2.4654124752979882,-988.8445500643039,993.7753750148999
1943,25.3,-3.0034602534390373,-1058.2753537043295,1052.2684331974515
1944,24.85,24.192700917424396,9.205253869557756,39.180147965291034
1945,19.32,22.06333298784309,-11.449617271216148,55.57628324690233
1946,8.94,20.736988331354247,-35.34059843397737,76.81457509668587
1947,0.9,20.04474600385015,-62.0438404170564,102.1333324247567
1948,0.02,20.679225322123447,-90.46850263055634,131.82695327480323
1949,13.69,22.932264406011996,-120.03527983848704,165.89980865051103
1950,27.47,27.129606931491246,-150.19895421944392,204.45816808242643
1951,35.32,35.22649615099427,-178.82979516326753,249.2827874652561
1952,37.23,40.09899739261651,-212.90876771720565,293.10676250243864
1953,35.29,39.4019720352592,-254.66111202717823,333.4650560976966
1954,33.01,38.68629598318816,-298.43353316225136,375.80612512862774
1955,33.38,38.811661499596205,-343.2775340223137,420.9008570215061
1956,33.69,37.07692760129829,-391.8162975112007,465.97015271379723
1957,35.34,36.30843139053047,-441.1543353107173,513.7711980917782
1958,36.22,36.47878906646992,-491.25714603261673,564.2147241655566
1959,36.61,38.848636011556124,-540.8082867613813,618.5055587844935
1960,37.93,42.32306541777626,-590.8520012909185,675.4981321264711
1961,39.52,49.17328915400257,-639.0708149895149,737.41739329752
1962,37.22,44.47120344370701,-700.3503672853826,789.2927741727967
1963,35.71,38.536272187003256,-764.332035726047,841.4045801000536
1964,32.01,31.785340098265827,-830.5627152229375,894.1333954194691
1965,30.08,28.428476003255668,-894.7986341723156,951.655586178827
1966,27.43,25.387823836868932,-960.0862163774275,1010.8618640511654
1967,24.09,21.175222336096144,-1027.8842174385134,1070.2346621107056
1968,9.1,23.840781205096985,8.91683996803858,38.76472244215539
1969,13.92,22.517698099593503,-10.853248854906823,55.88864505409383
1970,11.08,21.926252224257947,-33.91372604596968,77.76623049448558
1971,11.51,21.990442832781522,-59.750336918888195,103.73122258445125
1972,16.24,23.45483109027962,-87.22198508564799,134.13164726620724
1973,28.49,26.701252913830057,-115.66058432189938,169.06309014955949
1974,32.23,31.868663798739963,-144.70863399436053,208.44596159184044
1975,37.66,40.811753771321385,-172.33769534316377,253.96120288580653
1976,41.51,46.4958375387568,-205.440089278844,298.4317643563576
1977,39.62,46.63226659752258,-246.18507343111008,339.44960662615523
1978,38.62,46.74600871547075,-288.9456946262042,382.4377120571457
1979,37.46,47.72365990628818,-332.74692800957524,428.19424782215157
1980,36.39,46.8638652291259,-380.2125005251645,473.9402309834163
1981,35.83,46.97526267558347,-428.4649157670989,522.4154411182658
1982,35.27,48.003950884319956,-477.49645194979763,573.5043537184375
1983,35.18,51.19827810091838,-526.0031896069771,628.3997458088139
1984,35.71,55.49500584816229,-574.9979187340425,685.9879304303672
1985,36.22,63.128115488232474,-622.2005911085836,748.4568220850484
1986,35.47,59.305336362530795,-682.3611928614207,800.9718655864824
1987,33.35,54.274799415858354,-745.1926003192164,853.742199150933
1988,29.33,48.411426500434736,-810.2837848082502,907.1066378091195
1989,27.83,45.92200118383186,-873.3944027063872,965.2384050740509
1990,26.77,43.73551337863796,-937.5641649486907,1025.0351917059666
1991,25.4,40.38330827930256,-1004.2324452062153,1084.9990617648205
1992,44.61,26.91058788729387,12.011991633870892,41.80918414071685
1993,29.19,27.646261773316095,-5.668012079013874,60.96053562564606
1994,29.79,28.99772177239549,-26.747431789115094,84.74287533390607
1995,30.32,31.040905719705247,-50.56107956585019,112.6428910052607
1996,31.25,34.52271167256859,-75.96619426602457,145.01161761116174
1997,32.25,39.86186186590706,-102.25828824252287,181.98201197433698
1998,42.4,46.975781305261755,-129.30176156082914,223.25332417135266
1999,45.88,57.84005002195202,-154.94757982070425,270.6276798646083
2000,50.0,65.47000585512316,-186.038282029482,316.9782937397283
2001,56.92,67.54911913410133,-224.77120931233657,359.8694475805392
2002,58.15,69.61860154328328,-265.5033374305406,404.74054051710715
2003,58.95,72.53679061299472,-307.2880499025092,452.36163112849863
2004,56.63,73.64398000523126,-352.70755666204485,499.99551667250734
2005,52.0,75.71573240883107,-398.9175533410105,550.3490181586726
2006,51.0,78.69257209237485,-445.9159969992991,603.3011411840488
2007,53.65,83.81229620213941,-492.409613489841,660.0342058941199
2008,58.3,90.0276637952389,-539.395280811982,719.4506084024599
2009,63.09,99.53335096033891,-584.6323341288986,783.6990360495764
2010,66.13,97.72354604124659,-642.6843722701611,838.1314643526542
2011,63.29,94.70284144736769,-703.4078762191727,892.8135591139082
2012,58.16,90.8350285789005,-766.4030089835301,948.0730661413311
2013,52.8,90.32982685398535,-827.4265480024625,1008.0862017104331
2014,51.2,90.12986603782376,-889.5046174374372,1069.7643495130847
2015,47.18,88.77610894815398,-954.0670229939524,1131.6192408902602
2016,44.8,46.15608799131334,31.21115961481685,61.101016367809834
2017,40.67,44.15190971899672,10.734034087840904,77.56978535015253
2018,41.24,42.85252850964884,-13.065990074895439,98.77104709419312
2019,40.24,42.23609420956777,-39.61968336737577,124.0918717865113
2020,39.78,43.047577571696095,-67.7849796007478,153.88013474413998
2021,39.9,45.696858318841194,-96.86534372727117,188.25906036495354
2022,40.56,50.17671086465914,-126.6491469810252,227.0025687103435
2023,41.97,58.36283321135523,-155.08669687207092,271.8123632947814
2024,46.0,63.32936774996633,-188.96128533439176,315.6200208343244
2025,50.54,62.783502928432604,-230.44616429016105,356.01317014702624
2026,53.09,62.19943852387166,-273.9650044420624,398.36388148980575
2027,54.34,62.460346598408684,-318.5460799585672,443.4667731553846
2028,51.86,60.90003146562132,-366.77784888133004,488.5779118125727
2029,45.99,60.289885744248345,-415.8199629327216,536.3997344212182
2030,44.34,60.59944965656964,-465.64117172943645,586.8400710425757
2031,45.93,63.06241844984661,-514.9521303447357,641.0769672444289
2032,52.0,66.62636530642024,-564.7547458960032,698.0074765088436
2033,61.98,73.47313290291912,-612.8210438196528,759.7673096254911
2034,65.0,69.02798141147802,-673.6834197330699,811.7393825560258
2035,62.91,63.35044006670396,-737.2432966407079,863.9441767741158
2036,59.3,56.82067807585802,-803.0843475577904,916.7257037095064
2037,55.76,53.638580439006624,-866.9730800706135,974.2502409486268
2038,53.93,50.777781827046596,-931.9045161897316,1033.4600798438248
2039,47.89,46.7552731791202,-999.3323425249125,1092.842888883153
2040,46.62,44.96341694328909,30.09432909921844,59.83250478735974
2041,43.09,40.80803097729735,7.55973992689642,74.05632202769829
2042,43.0,37.49566971271205,-18.139087499772288,93.13042692519639
2043,42.59,34.84521456980112,-46.595194322866,116.28562346246824
2044,42.2,33.60914827168875,-76.66101632255126,143.87931286592877
2045,45.66,34.18924329202656,-107.6495792409118,176.02806582496493
2046,61.95,36.64381235143412,-139.28482575107614,212.57245045394438
2047,70.0,42.709198882263394,-169.65730024411036,255.07569800863715
2048,75.62,45.623020817811295,-205.38754208268702,296.63358371830964
2049,79.67,43.12645127861098,-248.61542484518642,334.8683274024084
2050,74.95,40.53748372282127,-293.92134350610235,374.9963109517449
2051,72.2,38.769440449390295,-340.3038711135537,417.8427520123343
2052,69.02,35.1576848765037,-390.3503008751307,460.6656706281381
2053,67.0,32.442624509300984,-441.25161936434614,506.1368683829481
2054,65.91,30.689649269279784,-492.8810394934379,554.2603380319975
2055,66.01,31.108410484379277,-543.9735425154211,606.1903634841797
2056,67.35,32.65791887712585,-595.5198542517479,660.8356920059997
2057,73.46,37.47175754283262,-645.3404937115334,720.2840087971987
2058,71.41,31.092424696099208,-707.85083325143,770.0356826436284
2059,65.17,23.420335109757044,-773.1116084007599,819.952278620274
2060,62.52,14.881336635468813,-840.6609969360404,870.4236702069782
2061,55.26,9.641562337951134,-906.2994288495086,925.5825535254107
2062,50.12,4.75741818808855,-972.9393138389847,982.4541502151618
2063,41.02,-1.318464646614684,-1042.0988470233065,1039.461917730077
2064,50.95,35.03946475365163,20.227945677769103,49.85098382953416
2065,49.57,27.819320418555193,-5.300242957456959,60.938883794567346
2066,46.9,21.48113735381121,-33.93822487568161,76.90049958330403
2067,44.69,15.786457818474656,-65.33865996707345,96.91157560402277
2068,46.1,11.491030989841814,-98.35224599545813,121.33430797514177
2069,51.02,9.021606215644734,-132.26813489332685,150.31134732461632
2070,57.33,8.504893011834252,-166.7427147044978,183.7525007281663
2071,69.05,11.493292201728337,-200.05114200798224,223.0377264114389
2072,73.95,11.364309874444825,-238.6746166756693,261.40323642455894
2073,71.73,5.8832672583501555,-284.7293243292194,296.4958588459197
2074,73.91,0.23331119470030437,-332.930899645994,333.3975220353946
2075,72.0,-4.597236197406699,-382.2032567018161,373.0087843070027
2076,70.0,-11.26980119753044,-435.1307776281646,412.5911752331037
2077,65.91,-17.064640214757596,-488.925378343107,454.7960979135918
2078,66.33,-21.881800393825895,-543.425946371271,499.6623455836193
2079,68.15,-24.529679117494045,-597.3857258979499,548.3263676629617
2080,68.75,-26.029597460461137,-651.7759690193094,599.7167740983872
2081,73.73,-24.250443297351016,-704.4198433037062,655.9189567090042
2082,70.36,-33.619695364537854,-769.7028610693519,702.4634703402762
2083,63.15,-44.322681231512405,-837.7716505101776,749.1262880471527
2084,60.49,-55.861729527602925,-908.0927050819637,796.3692460267578
2085,54.93,-64.17863329490947,-976.5745102650818,848.2172436752629
2086,51.05,-72.11952799560237,-1046.0321378565384,901.7930818653335
2087,46.56,-81.28835748949794,-1118.0404708895683,955.4637559105724
2088,45.7,45.32390518855717,30.565025847304902,60.08278452980944
2089,44.04,42.76328507581154,9.761427720667513,75.76514243095556
2090,42.61,41.077154211885436,-14.145254870408564,96.29956329417944
2091,42.04,40.02924290720914,-40.80757806299884,120.86606387741712
2092,42.27,40.39298888053773,-69.0599487013834,149.84592646245886
2093,44.93,42.6037227646287,-98.18394610005056,183.39139162930798
2094,51.25,46.804981749963915,-127.81990072374423,221.42986422367204
2095,61.57,54.48092159315305,-156.3118264946317,265.2736696809378
2096,66.79,59.0119548288024,-190.1385185481375,308.16242820574234
2097,66.12,58.192011655945315,-231.3879743045596,347.7719976164502
2098,65.47,57.20624897554595,-274.774177824695,389.18667577578697
2099,65.94,57.00551514187082,-319.258828624551,433.26985890829263
2100,65.78,54.982304985582346,-367.3726613409365,477.33727131210117
2101,65.54,53.814619934085755,-416.369576767417,523.9988166355886
2102,65.84,53.65244913920958,-466.0386433462543,573.3435416246734
2103,66.16,55.6497156576925,-515.1709807090722,626.4704120244571
2104,65.9,58.77635799388294,-564.7467592045238,682.2994751922896
2105,68.17,65.19660417351695,-612.5561928893543,742.9494012363881
2106,70.48,60.501273505346475,-672.9666450944324,793.9691921051253
2107,63.99,54.441225330703205,-736.1886945583226,845.071145219729
2108,59.64,47.605856362664,-801.5972366779371,896.808949403265
2109,55.75,43.91385879960678,-865.2403899999857,953.0681075991994
2110,53.1,40.6147429607994,-929.8376908776045,1011.0671767992033
2111,48.39,36.08217954771491,-996.9865110070735,1069.1508701025034
2112,46.87,46.99326589617921,32.307413980527535,61.679117811830885
2113,44.93,44.24106092470083,11.402497852834955,77.07962399656671
2114,43.83,42.35012525149572,-12.599047400706965,97.2992979036984
2115,42.4,41.09867633920242,-39.33818144224541,121.53553412065025
2116,43.64,41.261490706777614,-67.64991163500284,150.17289304855808
2117,44.41,43.28218989996478,-96.8089260843008,183.37330588423035
2118,53.52,47.305554979989715,-126.45538002669858,221.06648998667802
2119,63.54,54.81494058784438,-154.93493812905132,264.56481930474007
2120,72.52,59.149673769842416,-188.7681772038885,307.06752474357336
2121,68.83,58.1225575253992,-230.0248057370377,346.2699207878361
2122,67.06,56.94744084434328,-273.3906144632339,387.2854961519205
2123,64.0,56.542862609870895,-317.8600448454253,430.9457700651671
2124,60.74,54.33218488189245,-365.9333439525702,474.5977137163551
2125,60.08,52.95853725497278,-414.8996211890591,520.8166956990046
2126,59.6,52.59887655694976,-464.5212787174546,569.7190318313542
2127,56.71,54.37762798656919,-513.6192058279471,622.3744618010855
2128,56.76,57.26276695804586,-563.1757827075663,677.701316623658
2129,62.56,63.43880852891842,-610.961161701091,737.8387787589279
2130,65.36,58.60470070997325,-671.2347842592753,788.4441856792218
2131,60.7,52.333438817775615,-734.385283868194,839.0521615037452
2132,55.67,45.3307311486432,-799.6714209499705,890.3328832472569
2133,53.3,41.42690076054942,-863.2298473443702,946.0836488654691
2134,51.02,37.927783763162026,-927.7239267089603,1003.5794942352843
2135,45.51,33.190367394298185,-994.7678574285039,1061.1485922171003
2136,42.71,43.31368082856894,28.696418579488935,57.93094307764895
2137,39.86,39.771960539206376,7.086768619864571,72.45715245854818
2138,38.42,37.08974863108249,-17.602792250763734,91.78228951292871
2139,37.85,35.03846356106383,-45.02273793261357,115.09966505474122
2140,37.61,34.411504484448514,-73.99127452664868,142.8142834955457
2141,42.85,35.6221847325037,-103.81471290687044,175.05908237187782
2142,45.0,38.90094838041139,-134.0485489288696,211.85044568969238
2143,55.42,45.64210791472716,-163.12828735978496,254.41250318923926
2144,58.56,49.22452737280205,-197.5356218631526,295.98467660875673
2145,58.88,47.3735597325305,-239.42825929968012,334.17537876474114
2146,56.67,45.39431095345653,-283.40120186234685,374.1898237692599
2147,54.73,44.166712932859646,-328.48790417371197,416.82133003943125
2148,53.42,41.15158000410415,-377.151517601362,459.45467760957024
2149,49.01,38.98735519487768,-426.68615441382155,504.66086480357694
2150,46.02,37.827885117818134,-476.8776100565964,552.5333802922327
2151,50.69,38.75731208408439,-526.5873119796136,604.1019361477825
2152,54.98,40.80598549400614,-576.7354981273502,658.3474691153624
2153,59.54,46.16688115164288,-625.0840717165024,717.4178340197882
2154,60.79,40.62670303268286,-685.8049124784632,767.0583185438288
2155,59.38,33.571005646700485,-749.47427383177,816.6162851251709
2156,54.34,25.794714710586437,-815.2618646475255,866.8512940686983
2157,50.03,21.104978102697377,-879.3276661163569,921.5376223217517
2158,45.9,16.81967592526744,-944.3231416891567,977.9624935396916
2159,42.79,11.27446917550658,-1011.8839505074011,1034.4328888584143
